start_time,end_time,max_value,avg_value,length,duration,time_diff
2024-05-28 07:53:54+00:00,2024-05-28 07:54:04+00:00,70.74,68.32000000000001,10,10.0,4.0
2024-05-28 07:58:21+00:00,2024-05-28 07:58:30+00:00,70.09,66.73777777777778,9,9.0,207.0
2024-05-28 07:58:31+00:00,2024-05-28 07:58:49+00:00,80.56,73.17333333333335,18,18.0,10.0
2024-05-28 07:58:56+00:00,2024-05-28 07:58:59+00:00,69.68,68.89666666666666,3,3.0,25.0
2024-05-28 08:00:43+00:00,2024-05-28 08:00:47+00:00,65.83,65.43,4,4.0,102.0
2024-05-28 08:00:48+00:00,2024-05-28 08:01:14+00:00,70.81,67.00423076923076,26,26.0,5.0
2024-05-28 08:01:22+00:00,2024-05-28 08:01:25+00:00,72.21,67.65333333333332,3,3.0,34.0
2024-05-28 08:01:31+00:00,2024-05-28 08:01:35+00:00,65.86,65.4275,4,4.0,9.0
2024-05-28 08:01:42+00:00,2024-05-28 08:01:45+00:00,66.25,65.49333333333334,3,3.0,11.0
2024-05-28 08:02:15+00:00,2024-05-28 08:02:22+00:00,66.17,65.71000000000001,7,7.0,29.0
2024-05-28 08:02:27+00:00,2024-05-28 08:02:36+00:00,72.99,69.57333333333332,9,9.0,12.0
2024-05-28 08:02:50+00:00,2024-05-28 08:02:57+00:00,73.91,70.32000000000001,7,7.0,23.0
2024-05-28 08:03:15+00:00,2024-05-28 08:03:20+00:00,69.85,68.07,5,5.0,25.0
2024-05-28 08:04:54+00:00,2024-05-28 08:05:00+00:00,69.1,66.75333333333333,6,6.0,62.0
2024-05-28 08:05:30+00:00,2024-05-28 08:05:35+00:00,79.73,73.036,5,5.0,36.0
2024-05-28 08:05:45+00:00,2024-05-28 08:05:53+00:00,66.81,66.025,8,8.0,15.0
2024-05-28 08:05:57+00:00,2024-05-28 08:07:16+00:00,79.89,68.4079746835443,79,79.0,12.0
2024-05-28 08:08:04+00:00,2024-05-28 08:08:12+00:00,76.83,71.015,8,8.0,127.0
2024-05-28 08:08:20+00:00,2024-05-28 08:09:42+00:00,81.12,70.17487804878049,82,82.0,16.0
2024-05-28 08:10:20+00:00,2024-05-28 08:10:23+00:00,67.07,66.57,3,3.0,120.0
2024-05-28 08:10:24+00:00,2024-05-28 08:10:55+00:00,78.12,70.13548387096773,31,31.0,4.0
2024-05-28 08:11:15+00:00,2024-05-28 08:12:10+00:00,77.62,69.12563636363636,55,55.0,51.0
2024-05-28 08:12:31+00:00,2024-05-28 08:12:35+00:00,73.04,69.6175,4,4.0,76.0
2024-05-28 08:14:55+00:00,2024-05-28 08:15:56+00:00,79.64,71.32606557377049,61,61.0,114.0
2024-05-28 08:17:40+00:00,2024-05-28 08:17:59+00:00,77.41,71.20105263157895,19,19.0,102.0
2024-05-28 08:18:41+00:00,2024-05-28 08:19:31+00:00,77.87,69.405,50,50.0,61.0
2024-05-28 08:19:33+00:00,2024-05-28 08:20:44+00:00,75.15,67.91591549295774,71,71.0,52.0
2024-05-28 08:20:45+00:00,2024-05-28 08:21:44+00:00,77.5,69.6042372881356,59,59.0,72.0
2024-05-28 08:24:39+00:00,2024-05-28 08:24:42+00:00,68.05,67.02,3,3.0,173.0
2024-05-28 08:24:59+00:00,2024-05-28 08:28:37+00:00,97.96,71.55733944954129,218,218.0,20.0
2024-05-28 08:28:40+00:00,2024-05-28 08:28:43+00:00,68.38,66.84333333333333,3,3.0,221.0
2024-05-28 08:28:58+00:00,2024-05-28 08:29:01+00:00,68.1,66.32000000000001,3,3.0,18.0
2024-05-28 08:29:09+00:00,2024-05-28 08:29:21+00:00,70.82,68.38250000000001,12,12.0,11.0
2024-05-28 08:29:41+00:00,2024-05-28 08:29:44+00:00,66.37,65.75,3,3.0,32.0
2024-05-28 08:29:45+00:00,2024-05-28 08:29:48+00:00,66.7,66.31666666666666,3,3.0,4.0
2024-05-28 08:30:03+00:00,2024-05-28 08:30:06+00:00,66.77,66.10000000000001,3,3.0,18.0
2024-05-28 08:30:08+00:00,2024-05-28 08:31:03+00:00,84.22,70.02836363636364,55,55.0,5.0
2024-05-28 08:31:04+00:00,2024-05-28 08:33:30+00:00,84.04,70.54493150684931,146,146.0,56.0
2024-05-28 08:33:45+00:00,2024-05-28 08:34:06+00:00,72.77,68.86428571428571,21,21.0,161.0
2024-05-28 08:34:07+00:00,2024-05-28 08:34:15+00:00,66.78,66.10125000000001,8,8.0,22.0
2024-05-28 08:34:17+00:00,2024-05-28 08:34:33+00:00,70.04,66.63625,16,16.0,10.0
2024-05-28 08:34:35+00:00,2024-05-28 08:35:51+00:00,80.38,71.2725,76,76.0,18.0
2024-05-28 08:36:59+00:00,2024-05-28 08:37:55+00:00,85.96,73.10232142857143,56,56.0,144.0
2024-05-28 08:38:00+00:00,2024-05-28 08:38:04+00:00,66.95,66.2975,4,4.0,61.0
2024-05-28 08:38:38+00:00,2024-05-28 08:38:47+00:00,67.45,66.13555555555556,9,9.0,38.0
2024-05-28 08:38:54+00:00,2024-05-28 08:39:00+00:00,68.65,66.43333333333334,6,6.0,16.0
2024-05-28 08:39:02+00:00,2024-05-28 08:39:10+00:00,79.62,72.49,8,8.0,8.0
2024-05-28 08:39:11+00:00,2024-05-28 08:39:14+00:00,70.63,68.02333333333333,3,3.0,9.0
2024-05-28 08:39:21+00:00,2024-05-28 08:40:21+00:00,79.75,72.5425,60,60.0,10.0
2024-05-28 08:40:38+00:00,2024-05-28 08:40:52+00:00,74.9,69.73,14,14.0,77.0
2024-05-28 08:40:59+00:00,2024-05-28 08:41:18+00:00,73.63,67.82736842105264,19,19.0,21.0
2024-05-28 08:41:21+00:00,2024-05-28 08:41:34+00:00,78.1,69.83692307692307,13,13.0,22.0
2024-05-28 08:41:35+00:00,2024-05-28 08:42:41+00:00,82.02,72.04530303030303,66,66.0,14.0
2024-05-28 08:43:04+00:00,2024-05-28 08:43:11+00:00,68.78,66.14142857142858,7,7.0,89.0
2024-05-28 08:43:22+00:00,2024-05-28 08:43:43+00:00,75.42,70.44142857142857,21,21.0,18.0
2024-05-28 08:43:47+00:00,2024-05-28 08:43:54+00:00,74.22,69.91571428571429,7,7.0,25.0
2024-05-28 08:45:14+00:00,2024-05-28 08:45:34+00:00,79.07,70.291,20,20.0,77.0
2024-05-28 08:45:47+00:00,2024-05-28 08:46:05+00:00,67.99,66.21666666666667,18,18.0,33.0
2024-05-28 08:46:18+00:00,2024-05-28 08:47:21+00:00,87.0,71.3442857142857,63,63.0,31.0
2024-05-28 08:47:41+00:00,2024-05-28 08:47:57+00:00,76.14,70.9,16,16.0,83.0
2024-05-28 08:48:40+00:00,2024-05-28 08:49:22+00:00,83.23,69.56261904761905,42,42.0,59.0
2024-05-28 08:49:27+00:00,2024-05-28 08:50:00+00:00,79.07,72.20515151515151,33,33.0,47.0
2024-05-28 08:51:40+00:00,2024-05-28 08:52:13+00:00,80.99,69.62515151515152,33,33.0,95.0
2024-05-28 08:52:20+00:00,2024-05-28 08:57:05+00:00,87.55,71.70656140350877,285,285.0,40.0
2024-05-28 08:57:07+00:00,2024-05-28 08:59:04+00:00,89.81,71.67999999999999,117,117.0,287.0
2024-05-28 08:59:09+00:00,2024-05-28 08:59:15+00:00,70.4,67.37666666666667,6,6.0,122.0
2024-05-28 08:59:20+00:00,2024-05-28 08:59:26+00:00,69.29,68.05666666666666,6,6.0,11.0
2024-05-28 08:59:30+00:00,2024-05-28 09:06:04+00:00,88.63,70.6263959390863,394,394.0,10.0
2024-05-28 09:06:33+00:00,2024-05-28 09:06:36+00:00,66.0,65.46,3,3.0,423.0
2024-05-28 09:06:43+00:00,2024-05-28 09:08:35+00:00,80.8,70.06598214285715,112,112.0,10.0
2024-05-28 09:08:36+00:00,2024-05-28 09:08:41+00:00,66.77,65.936,5,5.0,113.0
2024-05-28 09:08:49+00:00,2024-05-28 09:08:53+00:00,68.77,67.1625,4,4.0,13.0
2024-05-28 09:08:56+00:00,2024-05-28 09:09:23+00:00,70.91,68.23555555555555,27,27.0,7.0
2024-05-28 09:09:24+00:00,2024-05-28 09:09:36+00:00,67.54,66.13666666666667,12,12.0,28.0
2024-05-28 09:09:47+00:00,2024-05-28 09:10:46+00:00,83.01,71.43983050847457,59,59.0,23.0
2024-05-28 09:10:47+00:00,2024-05-28 09:10:50+00:00,67.48,66.41333333333334,3,3.0,60.0
2024-05-28 09:10:53+00:00,2024-05-28 09:10:56+00:00,70.19,68.18666666666667,3,3.0,6.0
2024-05-28 09:11:11+00:00,2024-05-28 09:11:22+00:00,71.59,67.51272727272728,11,11.0,18.0
2024-05-28 09:11:37+00:00,2024-05-28 09:11:53+00:00,71.34,68.623125,16,16.0,26.0
2024-05-28 09:12:01+00:00,2024-05-28 09:12:12+00:00,74.55,68.36181818181818,11,11.0,24.0
2024-05-28 09:12:20+00:00,2024-05-28 09:15:03+00:00,90.41,72.4458282208589,163,163.0,19.0
2024-05-28 09:15:07+00:00,2024-05-28 09:15:25+00:00,68.78,67.40388888888889,18,18.0,167.0
2024-05-28 09:15:35+00:00,2024-05-28 09:15:39+00:00,66.79,66.125,4,4.0,28.0
2024-05-28 09:16:51+00:00,2024-05-28 09:17:43+00:00,78.57,70.08961538461539,52,52.0,76.0
2024-05-28 09:18:02+00:00,2024-05-28 09:18:09+00:00,83.99,70.17999999999999,7,7.0,71.0
2024-05-28 09:18:12+00:00,2024-05-28 09:18:21+00:00,67.53,66.28888888888889,9,9.0,10.0
2024-05-28 09:21:30+00:00,2024-05-28 09:22:26+00:00,77.37,69.34642857142858,56,56.0,180.0
2024-05-28 09:23:57+00:00,2024-05-28 09:24:43+00:00,76.38,70.34065217391304,46,46.0,147.0
2024-05-28 09:25:22+00:00,2024-05-28 09:25:52+00:00,79.96,68.49933333333334,30,30.0,85.0
2024-05-28 09:26:05+00:00,2024-05-28 09:26:40+00:00,81.97,70.09371428571428,35,35.0,43.0
2024-05-28 09:26:41+00:00,2024-05-28 09:27:04+00:00,86.21,71.02391304347826,23,23.0,36.0
2024-05-28 09:27:07+00:00,2024-05-28 09:27:13+00:00,66.49,65.89,6,6.0,26.0
2024-05-28 09:27:19+00:00,2024-05-28 09:27:24+00:00,66.65,66.1,5,5.0,12.0
2024-05-28 09:27:29+00:00,2024-05-28 09:29:37+00:00,82.75,69.80015625,128,128.0,10.0
2024-05-28 09:29:42+00:00,2024-05-28 09:30:45+00:00,78.04,69.35079365079366,63,63.0,133.0
2024-05-28 09:30:47+00:00,2024-05-28 09:31:59+00:00,82.79,72.26055555555556,72,72.0,65.0
2024-05-28 09:32:17+00:00,2024-05-28 09:32:33+00:00,69.29,66.8625,16,16.0,90.0
2024-05-28 09:32:48+00:00,2024-05-28 09:32:51+00:00,66.11,65.79,3,3.0,31.0
2024-05-28 09:33:03+00:00,2024-05-28 09:33:10+00:00,69.69,67.97571428571429,7,7.0,15.0
2024-05-28 09:33:18+00:00,2024-05-28 09:34:23+00:00,80.55,71.218,65,65.0,15.0
2024-05-28 09:34:58+00:00,2024-05-28 09:35:06+00:00,73.07,69.0425,8,8.0,100.0
2024-05-28 09:35:18+00:00,2024-05-28 09:35:21+00:00,70.72,69.51,3,3.0,20.0
2024-05-28 09:35:37+00:00,2024-05-28 09:36:37+00:00,79.91,72.87566666666666,60,60.0,19.0
2024-05-28 09:36:52+00:00,2024-05-28 09:36:56+00:00,68.93,66.955,4,4.0,75.0
2024-05-28 09:36:57+00:00,2024-05-28 09:37:00+00:00,66.6,65.74,3,3.0,5.0
2024-05-28 09:37:48+00:00,2024-05-28 09:38:13+00:00,74.18,69.4688,25,25.0,51.0
2024-05-28 09:38:20+00:00,2024-05-28 09:38:34+00:00,70.6,68.79571428571428,14,14.0,32.0
2024-05-28 09:38:39+00:00,2024-05-28 09:38:42+00:00,68.24,67.46333333333332,3,3.0,19.0
2024-05-28 09:39:04+00:00,2024-05-28 09:39:13+00:00,68.71,67.26666666666667,9,9.0,20.0
2024-05-28 09:39:22+00:00,2024-05-28 09:39:45+00:00,72.05,67.84521739130435,23,23.0,18.0
2024-05-28 09:41:30+00:00,2024-05-28 09:42:05+00:00,80.27,68.64171428571429,35,35.0,73.0
2024-05-28 09:43:20+00:00,2024-05-28 09:43:23+00:00,67.12,66.36,3,3.0,71.0
2024-05-28 09:43:37+00:00,2024-05-28 09:43:42+00:00,68.64,67.17999999999999,5,5.0,17.0
2024-05-28 09:43:56+00:00,2024-05-28 09:44:12+00:00,75.98,69.81125,16,16.0,19.0
2024-05-28 09:47:59+00:00,2024-05-28 09:48:06+00:00,68.43,67.13428571428571,7,7.0,127.0
2024-05-28 09:48:11+00:00,2024-05-28 09:48:15+00:00,71.8,70.07,4,4.0,12.0
2024-05-28 09:48:34+00:00,2024-05-28 09:48:44+00:00,69.48,67.394,10,10.0,23.0
2024-05-28 09:48:47+00:00,2024-05-28 09:48:53+00:00,72.97,70.155,6,6.0,13.0
2024-05-28 09:48:57+00:00,2024-05-28 09:49:02+00:00,67.88,66.53399999999999,5,5.0,10.0
2024-05-28 09:49:03+00:00,2024-05-28 09:49:06+00:00,69.49,68.23,3,3.0,6.0
2024-05-28 09:49:32+00:00,2024-05-28 09:50:26+00:00,79.08,70.46333333333334,54,54.0,29.0
2024-05-28 09:52:57+00:00,2024-05-28 09:53:01+00:00,68.37,67.015,4,4.0,85.0
2024-05-28 09:53:11+00:00,2024-05-28 09:53:39+00:00,78.02,67.97392857142857,28,28.0,14.0
2024-05-28 09:53:59+00:00,2024-05-28 09:54:02+00:00,68.89,66.77,3,3.0,48.0
2024-05-28 09:54:08+00:00,2024-05-28 09:54:12+00:00,69.46,67.955,4,4.0,9.0
2024-05-28 09:54:13+00:00,2024-05-28 09:54:27+00:00,71.39,68.03,14,14.0,5.0
2024-05-28 09:54:36+00:00,2024-05-28 09:54:45+00:00,70.01,67.13666666666667,9,9.0,23.0
2024-05-28 09:54:46+00:00,2024-05-28 09:54:50+00:00,66.76,66.185,4,4.0,10.0
2024-05-28 09:54:51+00:00,2024-05-28 09:55:02+00:00,77.4,70.7390909090909,11,11.0,5.0
2024-05-28 09:55:06+00:00,2024-05-28 09:55:11+00:00,70.21,67.95,5,5.0,15.0
2024-05-28 09:55:18+00:00,2024-05-28 09:55:45+00:00,80.83,70.16074074074074,27,27.0,12.0
2024-05-28 09:56:22+00:00,2024-05-28 09:56:27+00:00,68.43,66.34,5,5.0,64.0
2024-05-28 09:56:28+00:00,2024-05-28 09:57:27+00:00,83.98,72.75983050847458,59,59.0,6.0
2024-05-28 09:57:33+00:00,2024-05-28 09:57:36+00:00,66.04,65.77,3,3.0,65.0
2024-05-28 09:57:39+00:00,2024-05-28 09:57:50+00:00,73.31,68.65363636363635,11,11.0,6.0
2024-05-28 09:58:07+00:00,2024-05-28 09:58:53+00:00,71.46,67.77652173913043,46,46.0,28.0
2024-05-28 09:58:57+00:00,2024-05-28 09:59:14+00:00,75.18,66.82411764705883,17,17.0,50.0
2024-05-28 09:59:59+00:00,2024-05-28 10:02:31+00:00,80.51,69.02480263157895,152,152.0,44.0
2024-05-28 10:02:34+00:00,2024-05-28 10:02:44+00:00,69.91,67.33200000000001,10,10.0,155.0
2024-05-28 10:02:48+00:00,2024-05-28 10:03:07+00:00,72.55,66.84684210526316,19,19.0,14.0
2024-05-28 10:03:28+00:00,2024-05-28 10:04:23+00:00,86.27,72.32672727272727,55,55.0,40.0
2024-05-28 10:04:30+00:00,2024-05-28 10:04:34+00:00,66.62,66.1875,4,4.0,62.0
2024-05-28 10:05:23+00:00,2024-05-28 10:05:42+00:00,78.71,69.11894736842105,19,19.0,53.0
2024-05-28 10:05:50+00:00,2024-05-28 10:06:20+00:00,74.39,68.69333333333334,30,30.0,27.0
2024-05-28 10:06:21+00:00,2024-05-28 10:06:47+00:00,86.43,72.89576923076923,26,26.0,31.0
2024-05-28 10:07:14+00:00,2024-05-28 10:07:20+00:00,73.17,67.245,6,6.0,53.0
2024-05-28 10:07:23+00:00,2024-05-28 10:07:28+00:00,67.06,66.064,5,5.0,9.0
2024-05-28 10:07:29+00:00,2024-05-28 10:07:56+00:00,76.96,68.30185185185185,27,27.0,6.0
2024-05-28 10:08:04+00:00,2024-05-28 10:09:02+00:00,81.71,71.65241379310345,58,58.0,35.0
2024-05-28 10:09:38+00:00,2024-05-28 10:09:46+00:00,69.64,67.0125,8,8.0,94.0
2024-05-28 10:09:55+00:00,2024-05-28 10:10:10+00:00,76.94,70.92666666666668,15,15.0,17.0
2024-05-28 10:10:12+00:00,2024-05-28 10:10:21+00:00,67.03,65.9688888888889,9,9.0,17.0
2024-05-28 10:10:22+00:00,2024-05-28 10:10:27+00:00,65.34,65.214,5,5.0,10.0
2024-05-28 10:10:29+00:00,2024-05-28 10:10:50+00:00,73.55,67.94714285714285,21,21.0,7.0
2024-05-28 10:10:52+00:00,2024-05-28 10:11:16+00:00,80.94,71.55,24,24.0,23.0
2024-05-28 10:11:35+00:00,2024-05-28 10:11:38+00:00,66.78,66.30333333333334,3,3.0,43.0
2024-05-28 10:11:45+00:00,2024-05-28 10:11:49+00:00,70.65,67.6075,4,4.0,10.0
2024-05-28 10:11:50+00:00,2024-05-28 10:11:59+00:00,70.45,67.42444444444443,9,9.0,5.0
2024-05-28 10:12:05+00:00,2024-05-28 10:12:12+00:00,72.96,68.44857142857143,7,7.0,15.0
2024-05-28 10:12:44+00:00,2024-05-28 10:13:15+00:00,75.87,70.77774193548387,31,31.0,39.0
2024-05-28 10:13:16+00:00,2024-05-28 10:13:52+00:00,83.12,71.30416666666666,36,36.0,32.0
2024-05-28 10:14:06+00:00,2024-05-28 10:14:24+00:00,79.38,73.10222222222222,18,18.0,50.0
2024-05-28 10:15:11+00:00,2024-05-28 10:16:08+00:00,77.51,70.30771929824562,57,57.0,65.0
2024-05-28 10:16:14+00:00,2024-05-28 10:16:17+00:00,66.78,66.32333333333334,3,3.0,63.0
2024-05-28 10:16:19+00:00,2024-05-28 10:16:28+00:00,66.02,65.47555555555556,9,9.0,5.0
2024-05-28 10:16:32+00:00,2024-05-28 10:16:36+00:00,67.15,65.77000000000001,4,4.0,13.0
2024-05-28 10:16:57+00:00,2024-05-28 10:17:24+00:00,77.66,68.8537037037037,27,27.0,25.0
2024-05-28 10:17:33+00:00,2024-05-28 10:19:20+00:00,84.53,70.79813084112149,107,107.0,36.0
2024-05-28 10:19:22+00:00,2024-05-28 10:20:53+00:00,86.25,71.38824175824176,91,91.0,109.0
2024-05-28 10:20:56+00:00,2024-05-28 10:21:00+00:00,71.05,69.215,4,4.0,94.0
2024-05-28 10:21:21+00:00,2024-05-28 10:23:07+00:00,81.08,69.29330188679245,106,106.0,25.0
2024-05-28 10:23:33+00:00,2024-05-28 10:23:36+00:00,66.76,66.12,3,3.0,132.0
2024-05-28 10:23:38+00:00,2024-05-28 10:23:44+00:00,65.62,65.18666666666667,6,6.0,5.0
2024-05-28 10:23:45+00:00,2024-05-28 10:24:19+00:00,78.88,69.15617647058824,34,34.0,7.0
2024-05-28 10:24:28+00:00,2024-05-28 10:25:23+00:00,76.99,68.04854545454546,55,55.0,43.0
2024-05-28 10:26:15+00:00,2024-05-28 10:27:15+00:00,75.19,67.59933333333333,60,60.0,107.0
2024-05-28 10:27:16+00:00,2024-05-28 10:28:22+00:00,78.73,68.79348484848485,66,66.0,61.0
2024-05-28 10:28:23+00:00,2024-05-28 10:28:26+00:00,66.35,65.64333333333333,3,3.0,67.0
2024-05-28 10:29:13+00:00,2024-05-28 10:30:00+00:00,79.95,69.88510638297872,47,47.0,50.0
2024-05-28 10:30:01+00:00,2024-05-28 10:31:09+00:00,76.52,69.66514705882352,68,68.0,48.0
2024-05-28 10:31:12+00:00,2024-05-28 10:31:16+00:00,65.6,65.32249999999999,4,4.0,71.0
2024-05-28 10:31:28+00:00,2024-05-28 10:31:33+00:00,73.9,70.672,5,5.0,16.0
2024-05-28 10:31:35+00:00,2024-05-28 10:32:36+00:00,77.48,70.40295081967213,61,61.0,7.0
2024-05-28 10:32:37+00:00,2024-05-28 10:33:00+00:00,71.33,67.61304347826086,23,23.0,62.0
2024-05-28 10:33:06+00:00,2024-05-28 10:33:09+00:00,67.56,66.74333333333334,3,3.0,29.0
2024-05-28 10:33:11+00:00,2024-05-28 10:33:20+00:00,72.89,69.84333333333333,9,9.0,5.0
2024-05-28 10:33:27+00:00,2024-05-28 10:33:34+00:00,67.83,66.53571428571429,7,7.0,16.0
2024-05-28 10:33:48+00:00,2024-05-28 10:37:04+00:00,85.97,70.7886224489796,196,196.0,21.0
2024-05-28 10:37:42+00:00,2024-05-28 10:37:50+00:00,70.85,67.585,8,8.0,234.0
2024-05-28 10:38:15+00:00,2024-05-28 10:38:19+00:00,66.46,65.855,4,4.0,33.0
2024-05-28 10:38:20+00:00,2024-05-28 10:39:37+00:00,82.84,70.21831168831169,77,77.0,5.0
2024-05-28 10:40:05+00:00,2024-05-28 10:40:17+00:00,77.32,71.08916666666667,12,12.0,105.0
2024-05-28 10:41:00+00:00,2024-05-28 10:41:37+00:00,78.96,70.55378378378377,37,37.0,55.0
2024-05-28 10:41:49+00:00,2024-05-28 10:41:54+00:00,68.57,67.466,5,5.0,49.0
2024-05-28 10:42:08+00:00,2024-05-28 10:42:36+00:00,78.43,68.37821428571428,28,28.0,19.0
2024-05-28 10:43:21+00:00,2024-05-28 10:44:09+00:00,76.87,69.90291666666667,48,48.0,73.0
2024-05-28 10:44:39+00:00,2024-05-28 10:44:44+00:00,68.2,67.176,5,5.0,78.0
2024-05-28 10:44:46+00:00,2024-05-28 10:44:51+00:00,66.57,65.984,5,5.0,7.0
2024-05-28 10:45:35+00:00,2024-05-28 10:45:57+00:00,78.06,68.80681818181819,22,22.0,49.0
2024-05-28 10:45:58+00:00,2024-05-28 10:46:42+00:00,82.62,68.97636363636364,44,44.0,23.0
2024-05-28 10:47:22+00:00,2024-05-28 10:47:26+00:00,68.72,66.4925,4,4.0,84.0
2024-05-28 10:48:51+00:00,2024-05-28 10:49:01+00:00,71.99,67.93199999999999,10,10.0,83.0
2024-05-28 10:49:11+00:00,2024-05-28 10:49:18+00:00,68.43,67.00714285714285,7,7.0,20.0
2024-05-28 10:49:42+00:00,2024-05-28 10:52:28+00:00,81.9,69.91234939759036,166,166.0,31.0
2024-05-28 10:52:35+00:00,2024-05-28 10:52:42+00:00,73.28,68.08428571428571,7,7.0,173.0
2024-05-28 10:52:47+00:00,2024-05-28 10:52:53+00:00,67.2,66.09166666666667,6,6.0,12.0
2024-05-28 10:55:58+00:00,2024-05-28 10:56:04+00:00,75.63,69.76666666666667,6,6.0,98.0
2024-05-28 10:56:11+00:00,2024-05-28 10:56:38+00:00,79.91,69.67037037037036,27,27.0,13.0
2024-05-28 10:58:05+00:00,2024-05-28 10:58:45+00:00,79.36,70.80425,40,40.0,61.0
2024-05-28 10:59:05+00:00,2024-05-28 10:59:10+00:00,70.02,68.056,5,5.0,60.0
2024-05-28 10:59:11+00:00,2024-05-28 10:59:21+00:00,69.03,67.31,10,10.0,6.0
2024-05-28 10:59:29+00:00,2024-05-28 11:00:07+00:00,72.55,68.64947368421052,38,38.0,18.0
2024-05-28 11:00:13+00:00,2024-05-28 11:00:47+00:00,79.81,69.78558823529411,34,34.0,44.0
2024-05-28 11:01:16+00:00,2024-05-28 11:02:53+00:00,90.64,71.97969072164948,97,97.0,63.0
2024-05-28 11:02:56+00:00,2024-05-28 11:03:11+00:00,76.67,69.368,15,15.0,100.0
2024-05-28 11:03:45+00:00,2024-05-28 11:05:00+00:00,79.75,69.7432,75,75.0,49.0
2024-05-28 11:05:35+00:00,2024-05-28 11:05:39+00:00,67.81,66.5275,4,4.0,110.0
2024-05-28 11:05:51+00:00,2024-05-28 11:06:03+00:00,75.38,68.37416666666667,12,12.0,16.0
2024-05-28 11:06:05+00:00,2024-05-28 11:06:25+00:00,80.98,69.6785,20,20.0,14.0
2024-05-28 11:06:27+00:00,2024-05-28 11:07:34+00:00,80.47,69.05701492537312,67,67.0,22.0
2024-05-28 11:07:46+00:00,2024-05-28 11:08:00+00:00,72.69,67.73571428571428,14,14.0,79.0
