start_time,end_time,max_value,avg_value,length,duration,time_diff
2024-05-28 07:52:37+00:00,2024-05-28 07:53:30+00:00,85.12,73.91811320754717,53,53.0,54.0
2024-05-28 07:53:39+00:00,2024-05-28 07:53:44+00:00,67.36,65.978,5,5.0,62.0
2024-05-28 07:53:48+00:00,2024-05-28 07:53:57+00:00,73.09,68.77888888888889,9,9.0,9.0
2024-05-28 07:53:59+00:00,2024-05-28 07:54:02+00:00,68.43,67.10333333333334,3,3.0,11.0
2024-05-28 07:54:03+00:00,2024-05-28 07:54:12+00:00,71.87,68.61666666666666,9,9.0,4.0
2024-05-28 07:54:28+00:00,2024-05-28 07:54:32+00:00,68.97,66.795,4,4.0,25.0
2024-05-28 07:54:59+00:00,2024-05-28 07:58:18+00:00,87.79,71.84557788944724,199,199.0,31.0
2024-05-28 07:58:36+00:00,2024-05-28 07:58:39+00:00,70.52,68.07666666666667,3,3.0,217.0
2024-05-28 07:58:40+00:00,2024-05-28 07:58:58+00:00,80.46,72.62333333333333,18,18.0,4.0
2024-05-28 07:59:04+00:00,2024-05-28 07:59:08+00:00,67.3,66.61,4,4.0,24.0
2024-05-28 07:59:21+00:00,2024-05-28 07:59:24+00:00,66.08,65.75333333333333,3,3.0,17.0
2024-05-28 07:59:34+00:00,2024-05-28 08:02:19+00:00,88.49,71.88533333333334,165,165.0,13.0
2024-05-28 08:02:29+00:00,2024-05-28 08:02:33+00:00,67.63,66.8025,4,4.0,175.0
2024-05-28 08:02:36+00:00,2024-05-28 08:02:44+00:00,74.5,69.53375,8,8.0,7.0
2024-05-28 08:03:26+00:00,2024-05-28 08:03:30+00:00,66.8,65.9875,4,4.0,50.0
2024-05-28 08:04:06+00:00,2024-05-28 08:04:35+00:00,84.07,72.6955172413793,29,29.0,40.0
2024-05-28 08:04:37+00:00,2024-05-28 08:04:40+00:00,67.44,66.42,3,3.0,31.0
2024-05-28 08:04:41+00:00,2024-05-28 08:04:44+00:00,65.65,65.33666666666666,3,3.0,4.0
2024-05-28 08:04:45+00:00,2024-05-28 08:05:06+00:00,73.29,67.53238095238096,21,21.0,4.0
2024-05-28 08:05:07+00:00,2024-05-28 08:05:10+00:00,66.18,65.69,3,3.0,22.0
2024-05-28 08:05:39+00:00,2024-05-28 08:05:45+00:00,85.61,74.31333333333333,6,6.0,32.0
2024-05-28 08:06:06+00:00,2024-05-28 08:06:09+00:00,68.4,67.14666666666666,3,3.0,27.0
2024-05-28 08:06:10+00:00,2024-05-28 08:06:19+00:00,68.3,66.79222222222222,9,9.0,4.0
2024-05-28 08:06:31+00:00,2024-05-28 08:07:26+00:00,78.38,69.20236363636364,55,55.0,21.0
2024-05-28 08:07:35+00:00,2024-05-28 08:07:39+00:00,68.73,67.2625,4,4.0,64.0
2024-05-28 08:08:14+00:00,2024-05-28 08:09:49+00:00,83.99,69.48484210526316,95,95.0,39.0
2024-05-28 08:10:30+00:00,2024-05-28 08:10:48+00:00,76.68,68.84722222222223,18,18.0,136.0
2024-05-28 08:10:49+00:00,2024-05-28 08:10:52+00:00,68.45,67.31666666666666,3,3.0,19.0
2024-05-28 08:10:54+00:00,2024-05-28 08:11:07+00:00,71.49,69.15307692307692,13,13.0,5.0
2024-05-28 08:11:17+00:00,2024-05-28 08:11:20+00:00,67.2,66.35000000000001,3,3.0,23.0
2024-05-28 08:11:21+00:00,2024-05-28 08:11:24+00:00,67.25,66.44333333333333,3,3.0,4.0
2024-05-28 08:11:26+00:00,2024-05-28 08:12:15+00:00,73.69,69.19428571428571,49,49.0,5.0
2024-05-28 08:12:41+00:00,2024-05-28 08:12:44+00:00,71.35,68.93666666666667,3,3.0,75.0
2024-05-28 08:13:13+00:00,2024-05-28 08:13:16+00:00,67.16,66.29333333333334,3,3.0,32.0
2024-05-28 08:13:21+00:00,2024-05-28 08:14:45+00:00,85.69,70.56940476190476,84,84.0,8.0
2024-05-28 08:15:04+00:00,2024-05-28 08:15:24+00:00,83.32,73.59049999999999,20,20.0,103.0
2024-05-28 08:17:39+00:00,2024-05-28 08:17:55+00:00,79.87,72.45125,16,16.0,133.0
2024-05-28 08:18:23+00:00,2024-05-28 08:19:15+00:00,79.73,69.58288461538461,52,52.0,44.0
2024-05-28 08:19:36+00:00,2024-05-28 08:20:53+00:00,83.59,68.45194805194805,77,77.0,73.0
2024-05-28 08:20:54+00:00,2024-05-28 08:21:35+00:00,76.83,70.17658536585365,41,41.0,78.0
2024-05-28 08:23:59+00:00,2024-05-28 08:24:11+00:00,70.52,67.75833333333334,12,12.0,131.0
2024-05-28 08:24:58+00:00,2024-05-28 08:25:07+00:00,69.13,66.34444444444445,9,9.0,59.0
2024-05-28 08:25:17+00:00,2024-05-28 08:26:23+00:00,78.65,69.9210606060606,66,66.0,19.0
2024-05-28 08:26:24+00:00,2024-05-28 08:28:33+00:00,97.32,74.76356589147287,129,129.0,67.0
2024-05-28 08:29:09+00:00,2024-05-28 08:29:21+00:00,72.38,69.2725,12,12.0,165.0
2024-05-28 08:29:40+00:00,2024-05-28 08:29:47+00:00,71.19,66.7,7,7.0,31.0
2024-05-28 08:30:02+00:00,2024-05-28 08:33:30+00:00,83.99,70.60062500000001,208,208.0,22.0
2024-05-28 08:33:45+00:00,2024-05-28 08:34:06+00:00,72.35,69.20380952380953,21,21.0,223.0
2024-05-28 08:34:09+00:00,2024-05-28 08:34:25+00:00,69.49,67.06937500000001,16,16.0,24.0
2024-05-28 08:34:26+00:00,2024-05-28 08:34:29+00:00,66.69,66.07666666666667,3,3.0,17.0
2024-05-28 08:34:39+00:00,2024-05-28 08:35:38+00:00,83.65,71.51305084745763,59,59.0,13.0
2024-05-28 08:35:42+00:00,2024-05-28 08:35:51+00:00,80.61,73.06222222222222,9,9.0,63.0
2024-05-28 08:35:54+00:00,2024-05-28 08:35:57+00:00,66.04,65.62333333333333,3,3.0,12.0
2024-05-28 08:36:03+00:00,2024-05-28 08:36:10+00:00,71.85,68.41714285714285,7,7.0,9.0
2024-05-28 08:36:14+00:00,2024-05-28 08:36:19+00:00,65.16,65.124,5,5.0,11.0
2024-05-28 08:38:35+00:00,2024-05-28 08:38:38+00:00,66.41,65.92,3,3.0,96.0
2024-05-28 08:38:39+00:00,2024-05-28 08:38:44+00:00,65.92,65.42,5,5.0,4.0
2024-05-28 08:39:02+00:00,2024-05-28 08:39:13+00:00,73.92,69.55363636363637,11,11.0,23.0
2024-05-28 08:39:18+00:00,2024-05-28 08:40:20+00:00,81.08,72.33467741935483,62,62.0,16.0
2024-05-28 08:40:21+00:00,2024-05-28 08:40:26+00:00,67.14,66.046,5,5.0,63.0
2024-05-28 08:40:39+00:00,2024-05-28 08:40:57+00:00,79.79,69.69999999999999,18,18.0,18.0
2024-05-28 08:40:58+00:00,2024-05-28 08:41:16+00:00,78.06,68.37666666666667,18,18.0,19.0
2024-05-28 08:41:21+00:00,2024-05-28 08:42:40+00:00,84.0,71.63987341772152,79,79.0,23.0
2024-05-28 08:43:22+00:00,2024-05-28 08:43:45+00:00,79.91,70.29130434782608,23,23.0,121.0
2024-05-28 08:43:47+00:00,2024-05-28 08:43:55+00:00,75.26,69.81875,8,8.0,25.0
2024-05-28 08:43:57+00:00,2024-05-28 08:44:52+00:00,82.12,70.11290909090908,55,55.0,10.0
2024-05-28 08:45:17+00:00,2024-05-28 08:45:20+00:00,66.41,65.53333333333333,3,3.0,80.0
2024-05-28 08:45:26+00:00,2024-05-28 08:45:38+00:00,71.98,69.35916666666667,12,12.0,9.0
2024-05-28 08:45:47+00:00,2024-05-28 08:45:57+00:00,67.89,66.696,10,10.0,21.0
2024-05-28 08:46:00+00:00,2024-05-28 08:46:05+00:00,66.91,66.43199999999999,5,5.0,13.0
2024-05-28 08:46:17+00:00,2024-05-28 08:47:12+00:00,84.34,71.34163636363637,55,55.0,17.0
2024-05-28 08:47:13+00:00,2024-05-28 08:47:21+00:00,70.04,67.78,8,8.0,56.0
2024-05-28 08:47:43+00:00,2024-05-28 08:48:06+00:00,77.17,68.48652173913044,23,23.0,30.0
2024-05-28 08:48:08+00:00,2024-05-28 08:48:14+00:00,67.71,66.385,6,6.0,25.0
2024-05-28 08:48:18+00:00,2024-05-28 08:48:21+00:00,65.35,65.16666666666667,3,3.0,10.0
2024-05-28 08:48:23+00:00,2024-05-28 08:48:26+00:00,74.68,70.25666666666666,3,3.0,5.0
2024-05-28 08:48:36+00:00,2024-05-28 08:49:14+00:00,84.42,70.81815789473684,38,38.0,13.0
2024-05-28 08:49:27+00:00,2024-05-28 08:49:35+00:00,71.58,68.08625,8,8.0,51.0
2024-05-28 08:49:43+00:00,2024-05-28 08:51:39+00:00,84.3,72.04362068965517,116,116.0,16.0
2024-05-28 08:51:40+00:00,2024-05-28 08:52:00+00:00,71.56,67.6485,20,20.0,117.0
2024-05-28 08:52:01+00:00,2024-05-28 08:52:15+00:00,74.2,69.69214285714285,14,14.0,21.0
2024-05-28 08:52:21+00:00,2024-05-28 08:52:26+00:00,66.56,65.74600000000001,5,5.0,20.0
2024-05-28 08:52:27+00:00,2024-05-28 08:52:35+00:00,69.12,65.81875,8,8.0,6.0
2024-05-28 08:52:38+00:00,2024-05-28 08:52:42+00:00,66.63,66.06,4,4.0,11.0
2024-05-28 08:52:45+00:00,2024-05-28 08:56:32+00:00,86.43,70.93607929515419,227,227.0,7.0
2024-05-28 08:56:37+00:00,2024-05-28 08:56:51+00:00,76.58,72.03642857142857,14,14.0,232.0
2024-05-28 08:56:56+00:00,2024-05-28 08:57:05+00:00,69.83,68.5911111111111,9,9.0,19.0
2024-05-28 08:57:06+00:00,2024-05-28 08:57:17+00:00,70.97,68.35454545454546,11,11.0,10.0
2024-05-28 08:57:18+00:00,2024-05-28 08:58:53+00:00,87.48,73.21273684210526,95,95.0,12.0
2024-05-28 08:58:54+00:00,2024-05-28 08:59:02+00:00,68.23,66.51625,8,8.0,96.0
2024-05-28 08:59:36+00:00,2024-05-28 08:59:41+00:00,71.66,68.228,5,5.0,42.0
2024-05-28 08:59:42+00:00,2024-05-28 09:01:14+00:00,79.37,69.9795652173913,92,92.0,6.0
2024-05-28 09:01:15+00:00,2024-05-28 09:03:51+00:00,93.49,72.90019230769231,156,156.0,93.0
2024-05-28 09:03:54+00:00,2024-05-28 09:04:01+00:00,69.72,67.32285714285715,7,7.0,159.0
2024-05-28 09:04:04+00:00,2024-05-28 09:06:04+00:00,89.04,71.43716666666666,120,120.0,10.0
2024-05-28 09:06:49+00:00,2024-05-28 09:06:55+00:00,67.44,66.16666666666667,6,6.0,165.0
2024-05-28 09:07:03+00:00,2024-05-28 09:07:16+00:00,73.06,69.65692307692308,13,13.0,14.0
2024-05-28 09:07:28+00:00,2024-05-28 09:08:34+00:00,81.43,71.8040909090909,66,66.0,25.0
2024-05-28 09:08:43+00:00,2024-05-28 09:08:53+00:00,71.81,67.339,10,10.0,75.0
2024-05-28 09:08:57+00:00,2024-05-28 09:09:10+00:00,71.26,68.42384615384616,13,13.0,14.0
2024-05-28 09:09:55+00:00,2024-05-28 09:10:45+00:00,79.92,71.649,50,50.0,58.0
2024-05-28 09:10:46+00:00,2024-05-28 09:10:49+00:00,70.05,67.62,3,3.0,51.0
2024-05-28 09:10:51+00:00,2024-05-28 09:11:03+00:00,68.99,66.72333333333333,12,12.0,5.0
2024-05-28 09:11:04+00:00,2024-05-28 09:11:17+00:00,70.92,68.08846153846153,13,13.0,13.0
2024-05-28 09:11:37+00:00,2024-05-28 09:11:53+00:00,73.75,69.686875,16,16.0,33.0
2024-05-28 09:12:04+00:00,2024-05-28 09:12:17+00:00,73.38,68.35923076923078,13,13.0,27.0
2024-05-28 09:12:18+00:00,2024-05-28 09:15:05+00:00,90.97,74.31095808383233,167,167.0,14.0
2024-05-28 09:15:07+00:00,2024-05-28 09:15:22+00:00,69.68,67.82333333333334,15,15.0,169.0
2024-05-28 09:15:34+00:00,2024-05-28 09:15:37+00:00,66.79,66.05666666666667,3,3.0,27.0
2024-05-28 09:16:10+00:00,2024-05-28 09:16:13+00:00,66.07,65.84666666666666,3,3.0,36.0
2024-05-28 09:16:52+00:00,2024-05-28 09:17:42+00:00,79.99,69.752,50,50.0,42.0
2024-05-28 09:18:44+00:00,2024-05-28 09:18:49+00:00,66.63,65.89399999999999,5,5.0,112.0
2024-05-28 09:18:57+00:00,2024-05-28 09:19:07+00:00,71.24,69.21799999999999,10,10.0,13.0
2024-05-28 09:19:09+00:00,2024-05-28 09:19:59+00:00,80.83,70.4436,50,50.0,12.0
2024-05-28 09:20:03+00:00,2024-05-28 09:20:15+00:00,71.01,67.50583333333333,12,12.0,54.0
2024-05-28 09:21:31+00:00,2024-05-28 09:22:26+00:00,78.23,69.34636363636363,55,55.0,88.0
2024-05-28 09:23:21+00:00,2024-05-28 09:23:25+00:00,67.73,66.30250000000001,4,4.0,110.0
2024-05-28 09:23:56+00:00,2024-05-28 09:24:43+00:00,79.31,70.03574468085107,47,47.0,35.0
2024-05-28 09:25:23+00:00,2024-05-28 09:25:31+00:00,68.5,67.38125,8,8.0,87.0
2024-05-28 09:25:41+00:00,2024-05-28 09:25:54+00:00,74.12,69.15076923076923,13,13.0,18.0
2024-05-28 09:26:09+00:00,2024-05-28 09:27:11+00:00,79.95,70.05951612903225,62,62.0,28.0
2024-05-28 09:27:50+00:00,2024-05-28 09:27:53+00:00,70.11,68.82333333333334,3,3.0,101.0
2024-05-28 09:27:56+00:00,2024-05-28 09:29:27+00:00,83.46,70.96505494505494,91,91.0,6.0
2024-05-28 09:32:25+00:00,2024-05-28 09:33:13+00:00,73.53,68.20583333333333,48,48.0,171.0
2024-05-28 09:33:15+00:00,2024-05-28 09:34:23+00:00,77.94,70.0720588235294,68,68.0,50.0
2024-05-28 09:34:34+00:00,2024-05-28 09:34:39+00:00,69.06,67.074,5,5.0,79.0
2024-05-28 09:34:44+00:00,2024-05-28 09:34:49+00:00,68.79,66.98400000000001,5,5.0,10.0
2024-05-28 09:34:57+00:00,2024-05-28 09:35:06+00:00,71.27,68.89777777777778,9,9.0,13.0
2024-05-28 09:35:22+00:00,2024-05-28 09:35:25+00:00,71.01,69.11333333333333,3,3.0,25.0
2024-05-28 09:38:19+00:00,2024-05-28 09:38:37+00:00,72.6,69.9511111111111,18,18.0,169.0
2024-05-28 09:38:39+00:00,2024-05-28 09:38:42+00:00,69.91,68.57,3,3.0,20.0
2024-05-28 09:38:43+00:00,2024-05-28 09:38:52+00:00,77.91,71.7188888888889,9,9.0,4.0
2024-05-28 09:38:54+00:00,2024-05-28 09:38:57+00:00,66.78,66.15333333333334,3,3.0,11.0
2024-05-28 09:39:02+00:00,2024-05-28 09:39:13+00:00,69.93,67.35272727272728,11,11.0,8.0
2024-05-28 09:39:14+00:00,2024-05-28 09:39:17+00:00,75.27,70.02666666666666,3,3.0,12.0
2024-05-28 09:39:19+00:00,2024-05-28 09:39:40+00:00,75.08,69.43666666666667,21,21.0,5.0
2024-05-28 09:39:41+00:00,2024-05-28 09:39:44+00:00,70.11,69.51666666666667,3,3.0,22.0
2024-05-28 09:40:10+00:00,2024-05-28 09:40:13+00:00,67.59,66.76,3,3.0,29.0
2024-05-28 09:40:14+00:00,2024-05-28 09:41:09+00:00,92.84,72.09672727272728,55,55.0,4.0
2024-05-28 09:41:34+00:00,2024-05-28 09:41:46+00:00,69.18,66.56,12,12.0,80.0
2024-05-28 09:41:50+00:00,2024-05-28 09:42:07+00:00,73.02,69.09823529411766,17,17.0,16.0
2024-05-28 09:42:08+00:00,2024-05-28 09:42:18+00:00,69.37,67.152,10,10.0,18.0
2024-05-28 09:42:29+00:00,2024-05-28 09:43:18+00:00,85.09,73.36163265306122,49,49.0,21.0
2024-05-28 09:43:26+00:00,2024-05-28 09:43:31+00:00,76.36,70.854,5,5.0,57.0
2024-05-28 09:43:57+00:00,2024-05-28 09:45:45+00:00,81.69,70.11361111111111,108,108.0,31.0
2024-05-28 09:45:47+00:00,2024-05-28 09:45:51+00:00,66.1,65.7625,4,4.0,110.0
2024-05-28 09:45:58+00:00,2024-05-28 09:46:06+00:00,72.41,71.07625,8,8.0,11.0
2024-05-28 09:46:15+00:00,2024-05-28 09:46:18+00:00,65.89,65.61,3,3.0,17.0
2024-05-28 09:46:31+00:00,2024-05-28 09:46:43+00:00,72.08,67.53583333333333,12,12.0,16.0
2024-05-28 09:46:46+00:00,2024-05-28 09:47:59+00:00,96.44,70.57356164383562,73,73.0,15.0
2024-05-28 09:48:01+00:00,2024-05-28 09:48:05+00:00,68.05,67.0025,4,4.0,75.0
2024-05-28 09:48:11+00:00,2024-05-28 09:48:14+00:00,72.32,69.79,3,3.0,10.0
2024-05-28 09:48:15+00:00,2024-05-28 09:48:18+00:00,71.91,69.93666666666667,3,3.0,4.0
2024-05-28 09:48:33+00:00,2024-05-28 09:48:52+00:00,74.64,70.37842105263158,19,19.0,18.0
2024-05-28 09:49:33+00:00,2024-05-28 09:50:23+00:00,76.16,70.404,50,50.0,60.0
2024-05-28 09:51:32+00:00,2024-05-28 09:52:52+00:00,88.17,73.46725,80,80.0,119.0
2024-05-28 09:52:53+00:00,2024-05-28 09:53:00+00:00,67.42,66.64142857142858,7,7.0,81.0
2024-05-28 09:53:28+00:00,2024-05-28 09:53:33+00:00,71.88,68.928,5,5.0,35.0
2024-05-28 09:53:34+00:00,2024-05-28 09:53:41+00:00,72.13,68.94571428571429,7,7.0,6.0
2024-05-28 09:54:09+00:00,2024-05-28 09:54:13+00:00,67.62,67.00999999999999,4,4.0,35.0
2024-05-28 09:54:15+00:00,2024-05-28 09:54:30+00:00,72.69,69.07133333333333,15,15.0,6.0
2024-05-28 09:54:34+00:00,2024-05-28 09:54:43+00:00,70.94,67.55888888888889,9,9.0,19.0
2024-05-28 09:54:51+00:00,2024-05-28 09:55:03+00:00,78.88,69.63583333333334,12,12.0,17.0
2024-05-28 09:55:08+00:00,2024-05-28 09:55:11+00:00,67.96,66.93333333333334,3,3.0,17.0
2024-05-28 09:55:20+00:00,2024-05-28 09:55:53+00:00,75.86,69.13333333333334,33,33.0,12.0
2024-05-28 09:55:57+00:00,2024-05-28 09:56:00+00:00,66.23,66.12666666666667,3,3.0,37.0
2024-05-28 09:56:26+00:00,2024-05-28 09:57:14+00:00,78.85,72.54625,48,48.0,29.0
2024-05-28 09:57:16+00:00,2024-05-28 09:57:23+00:00,74.82,69.6,7,7.0,50.0
2024-05-28 09:57:24+00:00,2024-05-28 09:57:27+00:00,65.24,65.17666666666666,3,3.0,8.0
2024-05-28 09:57:43+00:00,2024-05-28 09:57:50+00:00,71.81,68.51714285714286,7,7.0,19.0
2024-05-28 09:58:16+00:00,2024-05-28 09:59:32+00:00,77.43,69.95118421052632,76,76.0,33.0
2024-05-28 10:00:11+00:00,2024-05-28 10:00:23+00:00,69.15,66.51666666666667,12,12.0,31.0
2024-05-28 10:00:25+00:00,2024-05-28 10:00:30+00:00,66.13,65.684,5,5.0,14.0
2024-05-28 10:00:47+00:00,2024-05-28 10:00:52+00:00,67.62,66.232,5,5.0,22.0
2024-05-28 10:01:03+00:00,2024-05-28 10:02:10+00:00,85.23,69.84298507462685,67,67.0,16.0
2024-05-28 10:02:23+00:00,2024-05-28 10:02:36+00:00,74.49,69.24615384615385,13,13.0,80.0
2024-05-28 10:02:48+00:00,2024-05-28 10:02:53+00:00,67.7,66.49000000000001,5,5.0,25.0
2024-05-28 10:02:56+00:00,2024-05-28 10:03:02+00:00,65.68,65.34333333333333,6,6.0,8.0
2024-05-28 10:03:30+00:00,2024-05-28 10:04:20+00:00,86.04,73.6082,50,50.0,34.0
2024-05-28 10:04:26+00:00,2024-05-28 10:04:33+00:00,66.89,65.85,7,7.0,56.0
2024-05-28 10:05:03+00:00,2024-05-28 10:05:06+00:00,66.95,65.69333333333333,3,3.0,37.0
2024-05-28 10:05:26+00:00,2024-05-28 10:05:40+00:00,75.28,69.25142857142858,14,14.0,23.0
2024-05-28 10:05:51+00:00,2024-05-28 10:06:51+00:00,80.61,69.904,60,60.0,25.0
2024-05-28 10:06:53+00:00,2024-05-28 10:07:00+00:00,68.59,66.95857142857143,7,7.0,62.0
2024-05-28 10:07:14+00:00,2024-05-28 10:07:21+00:00,75.1,67.99571428571429,7,7.0,21.0
2024-05-28 10:07:44+00:00,2024-05-28 10:07:55+00:00,72.63,69.07454545454544,11,11.0,30.0
2024-05-28 10:08:08+00:00,2024-05-28 10:09:00+00:00,86.49,72.44711538461539,52,52.0,24.0
2024-05-28 10:09:56+00:00,2024-05-28 10:11:17+00:00,84.2,69.67123456790124,81,81.0,108.0
2024-05-28 10:11:54+00:00,2024-05-28 10:11:59+00:00,67.47,66.704,5,5.0,118.0
2024-05-28 10:12:02+00:00,2024-05-28 10:12:09+00:00,70.05,68.04142857142857,7,7.0,8.0
2024-05-28 10:12:50+00:00,2024-05-28 10:13:53+00:00,84.94,70.41269841269842,63,63.0,48.0
2024-05-28 10:14:08+00:00,2024-05-28 10:16:08+00:00,82.71,69.82733333333334,120,120.0,78.0
2024-05-28 10:16:38+00:00,2024-05-28 10:16:43+00:00,65.94,65.61,5,5.0,150.0
2024-05-28 10:21:10+00:00,2024-05-28 10:21:13+00:00,68.73,67.35666666666667,3,3.0,254.0
2024-05-28 10:27:25+00:00,2024-05-28 10:27:50+00:00,71.05,67.7756,25,25.0,216.0
2024-05-28 10:28:14+00:00,2024-05-28 10:28:29+00:00,72.61,68.90466666666666,15,15.0,49.0
2024-05-28 10:28:49+00:00,2024-05-28 10:28:52+00:00,67.88,66.37,3,3.0,35.0
2024-05-28 10:28:53+00:00,2024-05-28 10:28:56+00:00,65.78,65.64,3,3.0,4.0
2024-05-28 10:28:57+00:00,2024-05-28 10:29:00+00:00,69.44,68.20666666666666,3,3.0,4.0
2024-05-28 10:29:09+00:00,2024-05-28 10:32:24+00:00,81.16,70.61846153846155,195,195.0,12.0
2024-05-28 10:32:53+00:00,2024-05-28 10:34:45+00:00,82.94,70.79446428571428,112,112.0,224.0
2024-05-28 10:35:01+00:00,2024-05-28 10:35:04+00:00,67.41,66.48,3,3.0,128.0
2024-05-28 10:35:20+00:00,2024-05-28 10:35:39+00:00,70.69,67.17631578947368,19,19.0,19.0
2024-05-28 10:35:58+00:00,2024-05-28 10:37:04+00:00,85.21,71.05984848484849,66,66.0,38.0
2024-05-28 10:37:43+00:00,2024-05-28 10:37:49+00:00,70.95,68.98166666666667,6,6.0,105.0
2024-05-28 10:38:14+00:00,2024-05-28 10:38:22+00:00,68.49,66.5225,8,8.0,31.0
2024-05-28 10:38:31+00:00,2024-05-28 10:39:33+00:00,84.12,70.68016129032259,62,62.0,17.0
2024-05-28 10:40:08+00:00,2024-05-28 10:40:19+00:00,78.0,70.08909090909091,11,11.0,97.0
2024-05-28 10:40:51+00:00,2024-05-28 10:41:38+00:00,92.04,70.06255319148936,47,47.0,43.0
2024-05-28 10:41:48+00:00,2024-05-28 10:41:51+00:00,65.59,65.34333333333333,3,3.0,57.0
2024-05-28 10:42:23+00:00,2024-05-28 10:42:40+00:00,72.97,68.86235294117648,17,17.0,35.0
2024-05-28 10:43:08+00:00,2024-05-28 10:43:11+00:00,67.91,67.03,3,3.0,45.0
2024-05-28 10:43:19+00:00,2024-05-28 10:43:33+00:00,75.18,68.73142857142857,14,14.0,11.0
2024-05-28 10:43:34+00:00,2024-05-28 10:44:08+00:00,80.47,70.675,34,34.0,15.0
2024-05-28 10:44:40+00:00,2024-05-28 10:44:49+00:00,71.37,67.69555555555556,9,9.0,66.0
2024-05-28 10:45:02+00:00,2024-05-28 10:45:07+00:00,72.09,67.958,5,5.0,22.0
2024-05-28 10:45:34+00:00,2024-05-28 10:45:58+00:00,80.88,69.20166666666667,24,24.0,32.0
2024-05-28 10:46:00+00:00,2024-05-28 10:46:25+00:00,72.84,67.6516,25,25.0,26.0
2024-05-28 10:46:29+00:00,2024-05-28 10:46:32+00:00,68.18,67.31333333333333,3,3.0,29.0
2024-05-28 10:46:35+00:00,2024-05-28 10:48:46+00:00,87.71,70.54045801526718,131,131.0,6.0
2024-05-28 10:48:55+00:00,2024-05-28 10:49:01+00:00,68.07,67.02166666666666,6,6.0,140.0
2024-05-28 10:49:15+00:00,2024-05-28 10:49:28+00:00,68.88,65.90153846153846,13,13.0,20.0
2024-05-28 10:49:32+00:00,2024-05-28 10:49:40+00:00,67.53,66.18625,8,8.0,17.0
2024-05-28 10:49:41+00:00,2024-05-28 10:49:58+00:00,72.45,67.23823529411764,17,17.0,9.0
2024-05-28 10:50:02+00:00,2024-05-28 10:50:05+00:00,68.15,67.09333333333333,3,3.0,21.0
2024-05-28 10:50:06+00:00,2024-05-28 10:51:48+00:00,84.78,71.3706862745098,102,102.0,4.0
2024-05-28 10:51:49+00:00,2024-05-28 10:51:54+00:00,71.85,67.536,5,5.0,103.0
2024-05-28 10:51:59+00:00,2024-05-28 10:52:18+00:00,80.05,70.45,19,19.0,10.0
2024-05-28 10:52:19+00:00,2024-05-28 10:52:32+00:00,75.61,70.87923076923076,13,13.0,20.0
2024-05-28 10:52:49+00:00,2024-05-28 10:52:54+00:00,66.43,65.816,5,5.0,30.0
2024-05-28 10:53:47+00:00,2024-05-28 10:53:50+00:00,65.39,65.20333333333333,3,3.0,58.0
